Vdaq_rtd,Vdaq_ntc,Vdaq_par,ADC_rtd,ADC_ntc,ADC_par
-1.255968440872671,-1.6415301243545657,-4.983254582176711,28652.44261294843,27389.03408851496,16438.871385123355
-1.2540834247944446,-1.4134745695047144,-4.983318627883282,28658.619433633565,28136.32653064695,16438.66152015206
-1.2473549795426635,-2.0621296835338367,-4.983253735049239,28680.6672030346,26010.813452996324,16438.874160990654
-1.2411822725422823,-1.2193223643595203,-4.983336980319997,28700.893929333448,28772.524476466722,16438.601382887435
-1.2404152901177703,-1.3789981698912235,-4.983254761162441,28703.40717734209,28249.29879690044,16438.870798622913
-1.2412845643697459,-1.080108462127892,-4.983420926647158,28700.558739473217,29228.700591299323,16438.326307562595
-1.243086611176377,-1.197979478432508,-4.983252261675003,28694.653792497247,28842.460845072357,16438.87898894335
-1.2450804020509594,-1.4271273759843064,-4.983385006739468,28688.120538559415,28091.58901437463,16438.44400991611
-1.2407809146581101,-1.198282063101912,-4.98316655486595,28702.209098848303,28841.469335627655,16439.159833015256
-1.2424747995115553,-1.7672186971494188,-4.983428336955368,28696.658576960537,26977.177773180785,16438.30202546465
-1.2363247496497287,-1.4467898854063543,-4.98336287074934,28716.81106034777,28027.15890350046,16438.516545128565
-1.2365612849331828,-0.8370569228297322,-4.983744394682551,28716.035981530946,30025.131875271538,16437.266367504217
-1.239075482553961,-1.5020894365666657,-4.983456401966931,28707.79745876718,27845.953334258353,16438.21006203476
-1.2399092807299787,-1.3388844377138769,-4.98345882131088,28705.065268904007,28380.74347449917,16438.20213432851
-1.2418315799641864,-1.4985726871600273,-4.98353706877847,28698.766278773353,27857.47701871402,16437.94573302671
-1.2499119111959054,-0.9643726645031379,-4.983359637941127,28672.288649393256,29607.943652956117,16438.527138394515
-1.2469158272681824,-1.3870490153854238,-4.983503602659627,28682.10621720762,28222.917786385042,16438.055394804935
-1.2496112225620095,-0.7905129951342298,-4.983306725026375,28673.273945908808,30177.647017544157,16438.700523433574
-1.2447625988226907,-1.283416096541488,-4.983291671676714,28689.161916177807,28562.50213485285,16438.749850249744
-1.2433112542256293,-1.286087225632254,-4.983257602916289,28693.917682153457,28553.74937904823,16438.861486763904
-1.2409608540072217,-1.8911349556177943,-4.983194128467886,28701.619473589137,26571.128977431614,16439.06947983643
-1.23655071575552,-1.2265875607371663,-4.983230389630697,28716.070614612312,28748.717880976455,16438.95065925813
-1.2366828556197298,-1.0020467909847643,-4.983122555844916,28715.63761870527,29484.493075301125,16439.30400900738
-1.2375835031756086,-0.5440005058917281,-4.983412091075169,28712.686376794165,30985.419142293988,16438.355259964886
-1.2450123444508634,-1.0867663423524592,-4.983228060745473,28688.34354970341,29206.884049379463,16438.958290549235
-1.2465410374501449,-1.7270305539816158,-4.983276357868401,28683.334328483365,27108.866280713042,16438.800030536826
-1.2480034111335385,-1.0845075629111647,-4.983201192162347,28678.542422397622,29214.285617852693,16439.046333522423
-1.2539348822211576,-1.6362551725800407,-4.983247170165021,28659.106177937712,27406.31905048972,16438.895672803257
-1.252400848706607,-1.2332768935156992,-4.983404576337731,28664.13289895819,28726.798275327757,16438.379884256523
-1.2531164279852671,-1.3547868110344172,-4.983122020101798,28661.788088777877,28328.63457760242,16439.30576453043
-1.2501811891542154,-1.1871372115647194,-4.983519374619748,28671.406279379466,28877.988785144727,16438.00371324601
-1.246435532202593,-1.5692192964953602,-4.9831050641487336,28683.680048078542,27625.982209244004,16439.36132579743
-1.246543344017864,-1.3473540305802212,-4.983343142789062,28683.326770322263,28352.990312594735,16438.581189708802
-1.24278657853068,-1.4283396655850669,-4.98324796926954,28695.636939470667,28087.61658381085,16438.893054297572
-1.2406060631593867,-1.4604340655198094,-4.983333191735125,28702.782052239323,27982.44965410469,16438.613797322345
-1.2440784536961011,-1.2988325790071897,-4.983222210582897,28691.403722928615,28511.98540510924,16438.977460361963
-1.2451071250924315,-1.4865588607345832,-4.983232735640525,28688.03297249712,27896.84392514492,16438.94297185313
-1.2476794220660672,-1.422216094559456,-4.983232282310169,28679.60406977391,28107.682301347573,16438.944457326037
-1.2452867945233912,-1.1869161267010773,-4.983444919372281,28687.44423170575,28878.713236025906,16438.24768820091
-1.247344218049399,-1.3895390310607154,-4.983352943596677,28680.70246629573,28214.758503020246,16438.549074422408
-1.2483218541889904,-1.0346874716402694,-4.983260511386496,28677.498948193515,29377.536092929164,16438.85195628873
-1.256075071194081,-1.3225856885695162,-4.983339303913024,28652.093206711237,28434.15121569541,16438.593768937804
-1.2545514798373087,-1.509709628251485,-4.983096623349444,28657.085710869105,27820.983490145532,16439.388984608544
-1.2546071333088165,-1.1376016379857905,-4.983227529839607,28656.90334557367,29040.306952648163,16438.960030221577
-1.2536821853300584,-1.4663517625350848,-4.983409859395661,28659.934215110465,27963.058544525033,16438.362572732298
-1.2525599805906964,-1.2443739001088585,-4.983208400732643,28663.611455600407,28690.435604123293,16439.022712479276
-1.2480679220691453,-1.5991381233403041,-4.983300913200771,28678.331032963826,27527.944197438494,16438.719567623713
-1.243561882928626,-1.5608241433497798,-4.983301752053868,28693.09642201948,27653.49144707144,16438.716818869885
-1.2376983289411534,-1.1060914497657124,-4.983000376655344,28712.310115725628,29143.559537407717,16439.704365775768
-1.2385524670424406,-1.4962601042169235,-4.982995648926815,28709.51127599533,27865.05489050199,16439.71985759661
-1.2374996564104297,-1.4613892373647457,-4.983123225780941,28712.961125874303,27979.319747003203,16439.301813761012
-1.2312291317764128,-1.6435218498623239,-4.9831992819023165,28733.508380995052,27382.507602371137,16439.05259306249
-1.222520825623361,-1.3861874345968173,-4.983447703400881,28762.04375859737,28225.74101431315,16438.238565495994
-1.2167054591653752,-1.3972379507725199,-4.9830894107358485,28781.0995514069,28189.530682908604,16439.412618900773
-1.2152988114626844,-1.6764916804716399,-4.983245900765825,28785.708854599077,27274.47206143053,16438.899832370545
-1.2148207262887283,-1.298646636609261,-4.983248990785321,28787.275444097097,28512.594701158774,16438.88970699466
-1.2147628331132552,-1.2094558493785823,-4.98300523945106,28787.465148454485,28804.85507275626,16439.688431366765
-1.2187069600115823,-1.400035718162075,-4.983311504855858,28774.54103343405,28180.362958726513,16438.684860888323
-1.205876486618088,-1.301168266569261,-4.983313663445924,28816.58392864985,28504.331824105844,16438.677787620396
-1.2135042991640361,-1.4302242888335592,-4.983257340148172,28791.589112499285,28081.441050350193,16438.86234780247
-1.2031350060271997,-1.4004266592881254,-4.983371492620537,28825.567212250073,28179.08192284467,16438.488292981023
-1.20791670090723,-1.1744432412453132,-4.983391998279448,28809.89855446719,28919.584387087358,16438.421100037907
-1.213675262089902,-1.4721763213162635,-4.983201804383398,28791.02890118381,27943.97263031087,16439.04432739648
-1.214435491817147,-1.3363459089539198,-4.983053886038855,28788.53778041357,28389.061725539796,16439.52902622788
-1.2220440676915079,-1.0088669228205727,-4.9832405002038636,28763.605998988467,29462.144867301547,16438.91752893198
-1.219680895931326,-1.2447675238104954,-4.983185169651482,28771.349640212233,28689.14577797777,16439.098836086025
-1.213810258829941,-1.4014079729527267,-4.983156247255836,28790.586543866048,28175.866354228503,16439.193608992075
-1.21295811202733,-1.2167412600025274,-4.983060093199683,28793.378858508844,28780.98223922372,16439.50868660328
-1.2143097386966186,-1.4403318359972967,-4.983374050614523,28788.94984823892,28048.320639804057,16438.47991094633
-1.2138076418703,-1.345213767853389,-4.983226767836099,28790.5951191194,28360.003525498014,16438.962527154672
-1.2149430573995321,-1.7192072872962654,-4.98290489048594,28786.874589513212,27134.501560987595,16440.017254855673
-1.2158537605604565,-1.339475368421506,-4.983296085796503,28783.890397395495,28378.807112756407,16438.735386062017
-1.2176991886582318,-1.3282535100111486,-4.983192478794797,28777.843298604705,28415.57889839547,16439.074885485206
-1.2138264757767327,-0.9410168927944724,-4.983278332927796,28790.533404174803,29684.47584569107,16438.793558662197
-1.2162615583977185,-1.2690919645225782,-4.983234895601171,28782.554125442355,28609.439450652415,16438.93589409408
-1.2223048619757737,-1.5937860915540232,-4.983142062359981,28762.751428277785,27545.48173519578,16439.240090058815
-1.2181314488715635,-1.909335004021639,-4.983214803932686,28776.42686833766,26511.491058821895,16439.001730473374
-1.212907651998453,-1.3570210228482136,-4.983310386883422,28793.54420593147,28321.313512330973,16438.688524260404
-1.215815643460859,-1.5819247537131709,-4.983054319749529,28784.015299507457,27584.34896703268,16439.527605044743
-1.2156377689201374,-1.709099704899447,-4.983040178013829,28784.598158802495,27167.62208698549,16439.573944684285
-1.2133039778815267,-1.3515665212235333,-4.983041887450122,28792.245525277813,28339.186823254724,16439.56834320344
-1.2145276683508772,-1.874204400283423,-4.983066140564044,28788.235736347844,26626.607021151278,16439.48887059974
-1.218635249996181,-1.9407100845813168,-4.983222477928436,28774.776012812516,26408.68119484394,16438.9765843241
-1.2230618105924833,-1.2747852319580213,-4.98304917291148,28760.271059050552,28590.78375191996,16439.544470203662
-1.2180921515120815,-1.5934783798613177,-4.983229993052431,28776.555637925212,27546.490044870436,16438.951958765792
-1.2205671372167952,-1.578721784220341,-4.983114829851795,28768.445604768007,27594.844457466785,16439.32932554164
-1.2180243222145286,-1.6798327687024277,-4.982944476676953,28776.777900967434,27263.523983515886,16439.88753882496
-1.2246481796058468,-1.7017319827792137,-4.983202186717315,28755.07284506756,27191.764638829074,16439.043074564703
-1.2300036579922402,-1.086189854406359,-4.98313437432872,28737.524013491027,29208.77308508124,16439.265282199653
-1.2249385131660269,-1.4427077672776778,-4.983182367377461,28754.12148005756,28040.535188184505,16439.108018577535
-1.2346255935209562,-1.401482469529384,-4.983185822206085,28722.37885515053,28175.622243846115,16439.0966977951
-1.2376022909724202,-1.5229555449059426,-4.983086326974654,28712.624812941573,27777.57927045221,16439.422723769454
-1.2333732973956586,-1.4872387843544455,-4.98299944360167,28726.482379093904,27894.615951427353,16439.707423206048
-1.2320348913794774,-1.439443570528161,-4.982886758416404,28730.868067927728,28051.231308093324,16440.076670021128
-1.2311316654005093,-1.1739036992712704,-4.9830349524365465,28733.827758815612,28921.352358227898,16439.591067855923
-1.22663973867021,-1.1014273481151302,-4.982921529628136,28748.546904325456,29158.84286569634,16439.962731714524
-1.225584716917151,-1.8176786249033237,-4.982942690294742,28752.00399960588,26811.830681916792,16439.89339244219
-1.2231074944187874,-1.2437488203871094,-4.982888222984697,28760.12136228852,28692.48386535552,16440.071870923744
-1.2258374539851395,-1.788032465971043,-4.982865511047554,28751.175830781496,26908.97521550609,16440.146293399375
-1.2218631331225112,-1.8122719271676866,-4.982914152595953,28764.198885384154,26829.547349056927,16439.98690477358
-1.2086252707463334,-1.3224433278974899,-4.982775375517669,28807.576712818416,28434.617703145504,16440.441649503704
-1.2047369757396282,-1.7143788396530661,-4.982830728564017,28820.317877896385,27150.323418224834,16440.26026864143
-1.2087846613912898,-1.3837889136662405,-4.982960797002706,28807.05442155302,28233.600487698463,16439.834060381534
-1.1959652452392646,-1.63063728998159,-4.982795769415703,28849.06108439998,27424.72772818833,16440.374822778624
-1.1966384217413228,-1.971523039182586,-4.982653161795072,28846.855219638033,26307.713305206504,16440.842119429908
-1.1939898920657868,-1.5279766321534756,-4.982635673086754,28855.53392167883,27761.126171759493,16440.899426429325
-1.1935853291562495,-1.7332192859466726,-4.982628282774813,28856.859593420802,27088.587043809945,16440.92364300349
-1.1887485321621867,-1.8417067649106977,-4.982743298363773,28872.708809810945,26733.09527274063,16440.546759921588
-1.1846847161745462,-1.5835273540240027,-4.982754476884071,28886.025122039246,27579.097566334145,16440.51013014628
-1.1814655277743018,-1.8670503487544896,-4.98247703883004,28896.57375858917,26650.04941720129,16441.419239161725
-1.1750254718041226,-1.4699951675091407,-4.982537759948456,28917.67653399225,27951.119835106052,16441.2202682009
-1.165834999447119,-2.1563300013906472,-4.982725537038654,28947.79187381168,25702.137851443127,16440.60496023174
-1.1607592938122249,-1.625073560470177,-4.982368882184563,28964.423946036102,27442.958957051324,16441.773646857626
-1.1613302864581403,-1.7847375111396766,-4.982648509199746,28962.552917333967,26919.77212349751,16440.857365054275
-1.1663133810992683,-1.7958061265005485,-4.982643240879529,28946.224312813916,26883.502484683006,16440.874628285957
-1.165483772367832,-1.6947313331336082,-4.982510262110547,28948.942774705087,27214.70436758779,16441.31037311616
-1.1582436369536868,-1.5521222045649696,-4.982390412183709,28972.66725043016,27682.005960081508,16441.70309735642
-1.1516483882183586,-2.180778383950122,-4.982485575945682,28994.278561486084,25622.02539147224,16441.39126474119
-1.1523056693988991,-2.011233048180976,-4.982427335676802,28992.12478251369,26177.591547720578,16441.582106454254
-1.1484114305407953,-1.674890637328839,-4.98247470490464,29004.88542440392,27279.718359600858,16441.426886968475
-1.140480065218199,-2.040258188926705,-4.982663940932268,29030.874922293006,26082.481966524974,16440.806798353144
-1.1369622678712723,-1.6873842633988367,-4.982408718801284,29042.402040639416,27238.77924569469,16441.643110231955
-1.137829610341413,-1.4054414704347193,-4.982666228106849,29039.559932833257,28162.649389679507,16440.799303739477
-1.1331005116099462,-1.8565505947055296,-4.982132513105215,29055.05624355653,26684.45501126892,16442.54818105683
-1.1359529953900669,-2.2937597272457086,-4.982486028837206,29045.709224705828,25251.80812576126,16441.389780706242
-1.1329363401351262,-2.2140959062832484,-4.982360246271677,29055.594200645217,25512.850534291054,16441.80194501697
-1.1263282966971975,-1.8936417537502415,-4.982351310530011,29077.247437382623,26562.91470131121,16441.83122565526
-1.128193307359421,-1.922185214541368,-4.982308329483634,29071.13617044465,26469.383488990843,16441.97206594803
-1.130112957985407,-1.8986869252404577,-4.982411653678174,29064.845859273417,26546.382683372067,16441.63349322736
-1.1177474075476166,-1.7582531638626593,-4.982320114597802,29105.36529494797,27006.55603265484,16441.93344848592
-1.1178949493917667,-1.9783082902850984,-4.982161201661813,29104.88182983306,26285.479394393788,16442.45417439457
-1.1190199614655647,-2.20837470010558,-4.982293703052073,29101.195390269637,25531.597782694036,16442.019993838967
-1.112982398447981,-1.638461324184822,-4.982205458960444,29120.979276765655,27399.089932911174,16442.309152078415
-1.102830100433886,-2.08858196960088,-4.98198504500111,29154.246326898243,25924.134602011836,16443.03140454036
-1.0958585109041046,-1.8225398271869175,-4.982172346522338,29177.09083146943,26795.90149427391,16442.417654915604
-1.087964591639782,-2.169577203527137,-4.982223607887568,29202.957626114763,25658.72941948228,16442.249681674017
-1.080118572917133,-1.5704680221443077,-4.982150824699829,29228.66746026514,27621.89038503753,16442.4881776236
-1.072763283275485,-1.7200456616608624,-4.98219067406232,29252.76927336289,27131.75437586969,16442.35759923259
-1.0637129423095697,-1.5837539995364662,-4.9821750845137815,29282.425430640003,27578.35489431891,16442.40868306524
-1.0662296665039737,-2.1179937390617067,-4.981827088082141,29274.17862879978,25827.7581158426,16443.548997772443
-1.069810982575893,-2.132265022936179,-4.981978388978539,29262.443372295314,25780.993972842727,16443.053214995125
-1.0702293692378557,-2.1997372946555527,-4.982084901059105,29261.072402881393,25559.900832872685,16442.704196209525
-1.063933926766012,-2.0432147843496304,-4.9820467144115295,29281.701308773132,26072.79379464313,16442.8293262163
-1.0577428884253504,-1.9847551360619593,-4.981932093526661,29301.988103207812,26264.35437015217,16443.204915931838
-1.053501629876255,-1.5975232936343478,-4.982013126794138,29315.88585922149,27533.23567141897,16442.93938612097
-1.056033943906348,-1.8587723545283672,-4.981826028162624,29307.58797260768,26677.174748681446,16443.552470916715
-1.0487651507988058,-2.2339986763462014,-4.98194588996341,29331.406353862472,25447.633137348766,16443.159707767896
-1.0479998025871602,-2.219257783884283,-4.982138269618201,29333.914246882392,25495.93609376798,16442.52931811508
-1.0427522124917559,-2.094037464089492,-4.982013789206442,29351.109550107016,25906.258037671552,16442.93721552833
-1.0329453145484848,-2.2954194066625004,-4.981885824385644,29383.244793287526,25246.36968824832,16443.35653065312
-1.030521975002122,-2.269134998988991,-4.9819748685793686,29391.185592313046,25332.498435312875,16443.064750639125
-1.0298491798820901,-1.9247558491727164,-4.981881765375041,29393.39020736237,26460.960033430845,16443.369831219065
-1.035732929796092,-2.0014107637469873,-4.981550619600006,29374.110335644167,26209.777209353873,16444.4549296947
-1.0318147638909139,-2.2515195207417578,-4.981702045935505,29386.949381682254,25390.22083443341,16443.95873587854
-1.0286711419279282,-2.191317962397203,-4.981696227643454,29397.250402130565,25587.489300816844,16443.97780125793
-1.0227627824328813,-2.168282938129143,-4.981504356613893,29416.610914523935,25662.970468338426,16444.606524247596
-1.0263746796583444,-2.296466292726156,-4.981646005622207,29404.77544969554,25242.939251994932,16444.142368777153
-1.026526936389482,-2.0996352288026596,-4.981509782615041,29404.276534838944,25887.915282259444,16444.588744327033
-1.0273182298554033,-2.3186167502405692,-4.981861576861876,29401.683624409816,25170.356632811705,16443.435984939006
-1.0235861158879214,-2.5014503023083887,-4.98156405721379,29413.91301545846,24571.247649395875,16444.410897321854
-1.0234740724085274,-2.2329620222152706,-4.981628349813863,29414.280159531736,25451.030045605003,16444.200223329935
-1.0185569174773086,-2.1603577445508924,-4.981826606704239,29430.392692810354,25688.939742655635,16443.550575151552
-1.0192985207640284,-2.162470280743859,-4.981382667839075,29427.962607160433,25682.017384058523,16445.00527402492
-1.01877212812248,-2.1643410724615144,-4.981522971186154,29429.687490568256,25675.88717375811,16444.54552801721
-1.0262402506579669,-2.265726527932219,-4.981390168202965,29405.215946643973,25343.667313271704,16444.980696832525
-1.0097220485630558,-2.4891970537391868,-4.981401154711953,29459.34279126858,24611.399094307435,16444.944696239872
-1.00332356657845,-2.472313838446589,-4.981285311316727,29480.309337035735,24666.72201417822,16445.32429187735
-0.9896295709428884,-2.462118935571242,-4.981381146858084,29525.181821934344,24700.128671920153,16445.01025797543
-0.9909708288674395,-2.2502857801015117,-4.981343040696813,29520.786787967176,25394.263555763366,16445.135124244684
-0.9889820864098215,-2.4567295947263763,-4.981325253509949,29527.303499252295,24717.788464000612,16445.193409298598
-0.9897629963003141,-2.4779161684537416,-4.981355940850791,29524.74461372313,24648.364299210778,16445.092853020127
-0.9845720150354023,-2.4513182054147715,-4.981171744298063,29541.754421131995,24735.520504496875,16445.696428284107
-0.9840510858747926,-2.119603240089497,-4.981256637509359,29543.461401805478,25822.48410287474,16445.41825020933
-0.9746040294834994,-2.335381626674287,-4.981325009565789,29574.41751618847,25115.421485713694,16445.194208654822
-0.9665849403252906,-2.2365717192824905,-4.981157326271178,29600.69446754209,25439.201790255134,16445.743673274606
-0.9620661683908054,-2.3478099882328047,-4.981207218144197,29615.50157941701,25074.696230558744,16445.580187585096
-0.9512236359982289,-2.495824781341449,-4.981191198208417,29651.030389561005,24589.68135650034,16445.63268171066
-0.9488544714026421,-2.655010504114166,-4.981145340533007,29658.79366810782,24068.0615801187,16445.782948141445
-0.9469484002714097,-2.3866134107095323,-4.9811804528561305,29665.039481990643,24947.545175787003,16445.66789208103
-0.945145003268447,-2.59524481496616,-4.981174188479578,29670.948853289952,24263.901790318887,16445.68841919012
-0.9419105494872628,-2.7578555867233643,-4.980832388854677,29681.547511440138,23731.05881342488,16446.808428200995
-0.931676202310749,-2.74700366360924,-4.981084777740079,29715.083420268136,23766.618395085243,16445.98140030131
-0.9221311533071628,-2.8237805366100095,-4.98110301777258,29746.36063684309,23515.035937636323,16445.92163136281
-0.9159089977643902,-2.347777413611672,-4.981088356696339,29766.749396125648,25074.802971077275,16445.969672777435
-0.9159138755114622,-2.6303383673948946,-4.980934127286386,29766.73341272404,24148.907237720407,16446.47505170797
-0.9035609880391977,-2.507468746315168,-4.980789939198651,29807.211354393155,24551.526412074458,16446.94752723386
-0.901681811987963,-2.597284640998348,-4.980806798364189,29813.369038477842,24257.217688376615,16446.892283120225
-0.9009492829188588,-2.589526988812596,-4.980935104332634,29815.769389731482,24282.637963058885,16446.471850122827
-0.898409027355104,-2.46597315325933,-4.980840101026511,29824.093299162796,24687.499171399824,16446.783156956328
-0.8932941664979275,-2.467270278818339,-4.981003524283508,29840.85367521959,24683.248750368068,16446.247651627804
-0.8852807244701903,-2.6841845104587487,-4.980766049517479,29867.11212205608,23972.46419612877,16447.025808941125
-0.8917880319885523,-2.7600748291901187,-4.980804847322655,29845.788976779913,23723.78679970982,16446.898676293124
-0.8884299031850968,-2.7677416955893603,-4.9809856677574125,29856.792893243073,23698.664011892783,16446.30616389251
-0.8805437749923577,-2.7768557425928835,-4.980784363419929,29882.634158105044,23668.79910267164,16446.965797945577
-0.8795424626049861,-2.629796208213702,-4.980700558885526,29885.91525853598,24150.683784925342,16447.24040864391
-0.8749863014691268,-2.609218340751951,-4.980806247583704,29900.844887345964,24218.113341024007,16446.894087917717
-0.8745551421640414,-2.5648807880993787,-4.980626293871868,29902.257710156868,24363.398633555957,16447.483760240662
-0.8659512601838006,-2.7541895839331927,-4.98070682215715,29930.450910629723,23743.071571367713,16447.21988515545
-0.8655530986502278,-2.764873257924509,-4.9806009663591615,29931.755606342933,23708.063308432967,16447.5667534343
-0.8654046250989769,-2.860706836670245,-4.980610873322035,29932.242124475673,23394.03583759894,16447.534290298358
-0.8622967220785291,-2.7961681126448075,-4.9808811898468965,29942.426101093075,23605.516328485497,16446.64851710969
-0.8526435715290521,-2.4490566597475194,-4.98040496436929,29974.0575448136,24742.93113733933,16448.20901275471
-0.8530502730384448,-2.4142540532467547,-4.980536814685543,29972.724865307624,24856.972318321037,16447.77696563841
-0.8449042041246067,-2.997548446672383,-4.980493164305541,29999.41790392449,22945.633249943938,16447.919999203605
-0.8423023386602964,-2.6413684867724805,-4.98068029216138,30007.94369667794,24112.76374254394,16447.30681864559
-0.8390053884624038,-2.792993011858303,-4.9802918285167825,30018.747143086395,23615.920498742715,16448.579736316206
-0.8299185607844617,-3.0277181321274025,-4.980413853942076,30048.522860021476,22846.773224644927,16448.179883402605
-0.8218612027934551,-2.852638631463757,-4.980408903716562,30074.925210686408,23420.473732419563,16448.19610430157
-0.8145156048259121,-2.9326892867518644,-4.98017000345217,30098.995266106453,23158.16374517149,16448.97893268793
-0.8076730530887772,-2.684996817368225,-4.980244201042053,30121.416939638693,23969.8024288478,16448.7358020254
-0.8062627521898307,-2.8411169455681575,-4.980524350865287,30126.038213624364,23458.227992762262,16447.817807084626
-0.7991538232210011,-2.783206368483056,-4.980520272757556,30149.332752069422,23647.989371754724,16447.83117022804
-0.8017108243636013,-3.0195141689778744,-4.979795376382884,30140.95397072535,22873.6559710933,16450.206510668566
-0.8039601512540884,-2.876596982484681,-4.980126053386838,30133.583376370603,23341.967007794196,16449.122948262007
-0.7914340070165942,-2.7048059054528846,-4.980259669066569,30174.629045808026,23904.892009011986,16448.685116402667
-0.7853346414395332,-2.7558306252612526,-4.980055324165846,30194.615446930937,23737.69420714393,16449.354713773355
-0.7744890796236028,-2.8849069419014053,-4.980478714789912,30230.15418388938,23314.736932777472,16447.967347376416
-0.7662562259942742,-3.04099993549078,-4.980299495205379,30257.131598661963,22803.25141138381,16448.554614111014
-0.7596547034866266,-2.745692002909925,-4.980123004781225,30278.763467615023,23770.916444864757,16449.13293793288
-0.753018955425965,-3.021564941705506,-4.980163162574192,30300.5074868602,22866.9359990194,16449.00134887689
-0.7348078403450771,-2.9403611060947785,-4.980000654718966,30360.18166875725,23133.02472754863,16449.533854616893
-0.7255595131151598,-2.9732622971426204,-4.980093750734942,30390.486587424246,23025.21410472306,16449.228797591742
-0.7232133812990806,-3.1629811512340247,-4.979921966898215,30398.174392159173,22403.54336363635,16449.791698867928
-0.7071287108283446,-3.177623633476893,-4.980149807258145,30450.880640357682,22355.56287782292,16449.04511157651
-0.7088547108844736,-3.060473966932827,-4.97994895414425,30445.224883373758,22739.43890515451,16449.703267060122
-0.6992915699440463,-2.736518901946654,-4.980049962143232,30476.56138360735,23800.974862101204,16449.37228404906
-0.6944293408172761,-2.833188661771258,-4.979844547167622,30492.49393600995,23484.207393107943,16450.045387841135
-0.6923192907077151,-2.8572297584419832,-4.9800404037808725,30499.40814820896,23405.429527537308,16449.40360489084
-0.6835035199104595,-3.101628449713779,-4.979786416178571,30528.295665957405,22604.58389597789,16450.23587146606
-0.6803864109248536,-2.8357133789934625,-4.979898264892568,30538.50980868144,23475.93439971422,16449.869365600032
-0.6728424078017881,-2.9923063808699344,-4.979761629284337,30563.2299981151,22962.810451165402,16450.317093161084
-0.6643810717226177,-3.0505422902777664,-4.979773125157004,30590.956104179328,22771.983023217814,16450.279423485532
-0.656840359123148,-3.123905811946139,-4.979885757581472,30615.66551122527,22531.58543541489,16449.910349557034
-0.6525333102612212,-3.0119549994574064,-4.97996370353457,30629.778848936032,22898.42585777797,16449.65493625792
-0.6505991968339124,-3.0812166684129405,-4.979786745950444,30636.116551814637,22671.469220944477,16450.234790869585
-0.6414373335169508,-3.0915782110496632,-4.979737683782014,30666.138145531655,22637.516518032462,16450.395557783097
-0.6426267621372865,-2.9402535786540502,-4.97977233090959,30662.24062582854,23133.377073466407,16450.282026075456
-0.6377463866514717,-3.2984199516834103,-4.979553091021178,30678.232640220456,21959.737502323802,16451.000431341803
-0.6263222349405968,-2.8485847161413647,-4.9795836383383945,30715.66730054665,23433.757602147976,16450.90033389275
-0.6189985633206554,-3.254989814113392,-4.97956037496773,30739.665507710877,22102.04937711324,16450.976563305743
-0.6167665857467082,-2.90918026728741,-4.979791805550326,30746.979251825185,23235.198100152615,16450.218211572694
-0.6166464317310041,-2.8994555931100305,-4.9793823409698295,30747.372972503847,23267.063912497055,16451.559945110064
-0.6150452065506933,-3.109176241431401,-4.979406887230221,30752.61986717469,22579.851292077587,16451.47951192401
-0.6083404373679784,-3.305626688369907,-4.97963850186758,30774.59005483261,21936.12246754949,16450.720557080313
-0.6046996979651524,-3.002992799114761,-4.979767790169464,30786.52002970779,22927.79319586075,16450.2969051727
-0.6045085207700627,-3.0393192171009957,-4.979386117986498,30787.146479140658,22808.75878940346,16451.547568581846
-0.5931333301599988,-2.9439518047073485,-4.979433431617092,30824.420703731717,23121.258726334963,16451.392531277113
-0.585432930730585,-3.17763695539805,-4.97947898844404,30849.65337258202,22355.51922455167,16451.243250666572
-0.5794658558783432,-3.083669761441256,-4.979258193887352,30869.206283457846,22663.430925709294,16451.966750269923
-0.5710987050496126,-3.0673672118735107,-4.979490919086736,30896.623763293428,22716.85112013288,16451.204156336586
-0.5615579775676842,-3.131717280797337,-4.979271428559645,30927.886819106214,22505.988814283286,16451.923382895755
-0.5554993447014223,-2.8776520657570432,-4.97923930262119,30947.73974728238,23338.50971092732,16452.028653170884
-0.5449737813432254,-3.067822511620826,-4.979261086057085,30982.22991329452,22715.359193920878,16451.957273208143
-0.5375348534887987,-3.3770387651009424,-4.979318421371435,31006.605792087903,21702.11937451723,16451.769396850083
-0.5319395032755878,-3.3355290723401323,-4.979453864561507,31024.940635666553,21838.138335755855,16451.325576604853
-0.5310402986773948,-3.250179735789917,-4.979109126885921,31027.887149293914,22117.811041763598,16452.455213020214
-0.5223964360766846,-3.1607779951444717,-4.9790898661535365,31056.21135826392,22410.762665510596,16452.51832658809
-0.5165239015623211,-3.1363199928797036,-4.9792418349581915,31075.454479360586,22490.906647331787,16452.020355209
-0.5074206914603465,-3.1505018351108376,-4.97920815542041,31105.283878222737,22444.43558670881,16452.130716318403
-0.5084718758114235,-3.2505909143293756,-4.978895109691763,31101.839357341127,22116.463691925503,16453.15650456203
-0.5166781472241677,-3.120483185673695,-4.978896357721843,31074.949047175847,22542.800697184437,16453.152415017066
-0.5149697129015696,-3.3077493291265867,-4.9790234040902535,31080.547244764137,21929.166998318,16452.736109477057
-0.5089032565990586,-3.137279152271208,-4.979011436212056,31100.425808776206,22487.763673837704,16452.775325820337
-0.5093055459076474,-3.3263435260898477,-4.979055222280114,31099.10758716982,21868.237533708787,16452.63184763252
-0.5009013317578095,-3.221651380437982,-4.979069080988828,31126.64651609601,22211.29275658082,16452.586435415808
